period,respondent,respondent-name,type,type-name
2026-05-12T03,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-05-12T03,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-05-12T03,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-05-12T02,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-05-12T02,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-05-12T02,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-05-12T02,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-05-12T01,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-05-12T01,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-05-12T01,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-05-12T01,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-05-12T00,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-05-12T00,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-05-12T00,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-05-12T00,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-05-11T23,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-05-11T23,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-05-11T23,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-05-11T23,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-05-11T22,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-05-11T22,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-05-11T22,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-05-11T22,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-05-11T21,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-05-11T21,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-05-11T21,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-05-11T21,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-05-11T20,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-05-11T20,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-05-11T20,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-05-11T20,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-05-11T19,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-05-11T19,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-05-11T19,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-05-11T19,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-05-11T18,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-05-11T18,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-05-11T18,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-05-11T18,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-05-11T17,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-05-11T17,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-05-11T17,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-05-11T17,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-05-11T16,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-05-11T16,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-05-11T16,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-05-11T16,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-05-11T15,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-05-11T15,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-05-11T15,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-05-11T15,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-05-11T14,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-05-11T14,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-05-11T14,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-05-11T14,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-05-11T13,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-05-11T13,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-05-11T13,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-05-11T13,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-05-11T12,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-05-11T12,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-05-11T12,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-05-11T12,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-05-11T11,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-05-11T11,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-05-11T11,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-05-11T11,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-05-11T10,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-05-11T10,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-05-11T10,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-05-11T10,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-05-11T09,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-05-11T09,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-05-11T09,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-05-11T09,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-05-11T08,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-05-11T08,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-05-11T08,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-05-11T08,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-05-11T07,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-05-11T07,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-05-11T07,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-05-11T07,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-05-11T06,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-05-11T06,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-05-11T06,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-05-11T06,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-05-11T05,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-05-11T05,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-05-11T05,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-05-11T05,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-05-11T04,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-05-11T04,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-05-11T04,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-05-11T04,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-05-11T03,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-05-11T03,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-05-11T03,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-05-11T03,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-05-11T02,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-05-11T02,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-05-11T02,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-05-11T02,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-05-11T01,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-05-11T01,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-05-11T01,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-05-11T01,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-05-11T00,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-05-11T00,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-05-11T00,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-05-11T00,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-05-10T23,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-05-10T23,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-05-10T23,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-05-10T23,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-05-10T22,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-05-10T22,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-05-10T22,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-05-10T22,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-05-10T21,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-05-10T21,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-05-10T21,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-05-10T21,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-05-10T20,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-05-10T20,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-05-10T20,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-05-10T20,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-05-10T19,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-05-10T19,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-05-10T19,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-05-10T19,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-05-10T18,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-05-10T18,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-05-10T18,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-05-10T18,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-05-10T17,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-05-10T17,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-05-10T17,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-05-10T17,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-05-10T16,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-05-10T16,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-05-10T16,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-05-10T16,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-05-10T15,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-05-10T15,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-05-10T15,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-05-10T15,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-05-10T14,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-05-10T14,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-05-10T14,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-05-10T14,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-05-10T13,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-05-10T13,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-05-10T13,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-05-10T13,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-05-10T12,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-05-10T12,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-05-10T12,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-05-10T12,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-05-10T11,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-05-10T11,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-05-10T11,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-05-10T11,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-05-10T10,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-05-10T10,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-05-10T10,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-05-10T10,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-05-10T09,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-05-10T09,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-05-10T09,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-05-10T09,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-05-10T08,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-05-10T08,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-05-10T08,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-05-10T08,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-05-10T07,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-05-10T07,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-05-10T07,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-05-10T07,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-05-10T06,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-05-10T06,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-05-10T06,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-05-10T06,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-05-10T05,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-05-10T05,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-05-10T05,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-05-10T05,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-05-10T04,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-05-10T04,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-05-10T04,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-05-10T04,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-05-10T03,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-05-10T03,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-05-10T03,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-05-10T03,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-05-10T02,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-05-10T02,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-05-10T02,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-05-10T02,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-05-10T01,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-05-10T01,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-05-10T01,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-05-10T01,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-05-10T00,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-05-10T00,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-05-10T00,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-05-10T00,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-05-09T23,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-05-09T23,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-05-09T23,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-05-09T23,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-05-09T22,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-05-09T22,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-05-09T22,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-05-09T22,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-05-09T21,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-05-09T21,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-05-09T21,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-05-09T21,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-05-09T20,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-05-09T20,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-05-09T20,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-05-09T20,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-05-09T19,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
